"Id","SalePrice"
1461,112006.755916373
1462,161948.944080935
1463,172107.182701133
1464,190654.046831987
1465,188447.123634781
1466,173327.520862282
1467,184843.997016847
1468,162558.161304028
1469,194672.992415735
1470,112188.975169339
1471,196512.145264949
1472,103401.797167235
1473,89619.8462799463
1474,147901.676640457
1475,103547.498044799
1476,348128.08746848
1477,244271.400640085
1478,300926.813472362
1479,289756.100578827
1480,432967.576383931
1481,284709.668145365
1482,209322.264111665
1483,182885.429713138
1484,169305.312566751
1485,198083.798679002
1486,209599.350043489
1487,294968.123161897
1488,252997.510294937
1489,192020.303080293
1490,241924.899147241
1491,212478.446412302
1492,90894.5243670206
1493,199266.808259338
1494,288558.673212482
1495,270103.598586918
1496,240476.677129427
1497,168976.952581247
1498,166887.5351829
1499,156217.565144616
1500,158424.303622972
1501,204091.691168601
1502,155912.842307899
1503,270989.812949122
1504,243199.11712493
1505,225599.17455854
1506,197857.676797163
1507,246634.391070712
1508,201101.953775111
1509,151841.103394527
1510,139087.681083971
1511,154613.84464606
1512,185696.826120036
1513,145481.172087974
1514,152084.000370954
1515,207666.090230669
1516,165967.892132816
1517,165697.803091106
1518,121393.35437134
1519,230316.642305289
1520,128055.577633325
1521,124615.780981627
1522,193124.024740911
1523,92233.8647456077
1524,120577.274270692
1525,100134.833932221
1526,88713.8400872107
1527,91352.2640858345
1528,145515.572584758
1529,140061.782000116
1530,200557.90830259
1531,141076.293866364
1532,107689.749884851
1533,167643.19170485
1534,144875.021673263
1535,158421.288798862
1536,109196.791988312
1537,43816.5253759766
1538,162341.11135685
1539,216786.158034004
1540,113914.837880786
1541,145123.308278496
1542,145919.879715321
1543,187240.230187758
1544,85962.2689534124
1545,98863.5839613237
1546,139394.16635791
1547,145893.030804068
1548,127288.136312918
1549,109277.581412974
1550,134712.678810842
1551,128336.870340194
1552,144901.708979372
1553,164356.895544179
1554,117415.554975773
1555,167094.266218799
1556,118300.425348621
1557,121363.897380423
1558,111993.016251653
1559,80388.0720516717
1560,140224.197773033
1561,144642.309411999
1562,134295.494589395
1563,115701.634861112
1564,166101.361531889
1565,133998.256300968
1566,240433.442788296
1567,75687.7914818582
1568,235773.244144638
1569,136489.292314381
1570,139522.356950031
1571,94055.8746140223
1572,140736.70984793
1573,246958.975574726
1574,117428.048364522
1575,241068.360992305
1576,254248.708711553
1577,190810.760088861
1578,150698.741413118
1579,123373.763414874
1580,191556.154707715
1581,159189.216721418
1582,122055.242478953
1583,293197.138525894
1584,229005.816500699
1585,153467.612512359
1586,54929.3709120865
1587,95578.0459642371
1588,148847.592963492
1589,105811.649415188
1590,130722.334713733
1591,78460.6800476537
1592,140978.530984915
1593,129812.297566068
1594,135779.31648379
1595,109261.9942065
1596,219255.839181429
1597,167025.173627928
1598,190829.661126356
1599,186556.7509182
1600,181076.607304213
1601,34738.5187934065
1602,119770.580510245
1603,63587.5389181038
1604,265362.599111427
1605,248006.690569291
1606,165842.973114415
1607,169351.703740625
1608,226564.778036146
1609,192680.7755738
