"Id","SalePrice"
1461,122689.5234375
1462,157128.28125
1463,182959.40625
1464,187042.34375
1465,187568.84375
1466,178152.28125
1467,170233.125
1468,170689.09375
1469,179861.9375
1470,122119.984375
1471,207170.28125
1472,92499.9921875
1473,94991.65625
1474,150992.078125
1475,126716.640625
1476,377750.625
1477,256353.59375
1478,302452.3125
1479,263286.40625
1480,520015.3125
1481,308237.03125
1482,205807.953125
1483,167913.015625
1484,165141.671875
1485,172611.46875
1486,196932.703125
1487,317635.15625
1488,238698.078125
1489,207526.375
1490,211643
1491,188304.65625
1492,94025.953125
1493,176148.046875
1494,285796.125
1495,287049.0625
1496,237661.40625
1497,178984.359375
1498,155679.734375
1499,152875.34375
1500,154637.875
1501,178040.296875
1502,146181.6875
1503,301100.375
1504,237077.640625
1505,220894.609375
1506,182908.28125
1507,247836.3125
1508,193699.34375
1509,163954.953125
1510,152743.859375
1511,148488.9375
1512,171333.671875
1513,145193.28125
1514,165425.453125
1515,199030.703125
1516,152761.578125
1517,157162.390625
1518,128226.4453125
1519,226501.6875
1520,137828.859375
1521,142817.59375
1522,168856.171875
1523,115883.3828125
1524,125066.2109375
1525,123845.0625
1526,126393.1328125
1527,107203.140625
1528,130598.921875
1529,147946
1530,169047.015625
1531,116370.609375
1532,99924.078125
1533,145754.953125
1534,116931.3359375
1535,149984.515625
1536,112390.21875
1537,76466.828125
1538,163699.296875
1539,196270.734375
1540,106474.5
1541,146595.734375
1542,139672.953125
1543,211162.515625
1544,82251.8515625
1545,103632.1015625
1546,126222.265625
1547,133487.625
1548,130753.1796875
1549,109412.3828125
1550,140861.671875
1551,111741.78125
1552,135647.15625
1553,138802.546875
1554,113986.703125
1555,176121.21875
1556,91696.2265625
1557,111398.703125
1558,90476.140625
1559,100671.21875
1560,134815.71875
1561,144728.609375
1562,123092.7890625
1563,121389.3203125
1564,159434.609375
1565,149565.765625
1566,238861.453125
1567,79353.390625
1568,234487.5
1569,139208.09375
1570,137570.609375
1571,127461.6171875
1572,151095.546875
1573,247792.15625
1574,110554.3671875
1575,214199.09375
1576,225068.546875
1577,197382.140625
1578,143727.390625
1579,141419.5
1580,193817.609375
1581,146430.46875
1582,128445.0546875
1583,321359.90625
1584,235837.484375
1585,138940.28125
1586,70871.5390625
1587,101795.125
1588,149595.265625
1589,101272.125
1590,135762.234375
1591,102032.0703125
1592,120644.859375
1593,122223.6796875
1594,160606.09375
1595,111731.2578125
1596,228486.453125
1597,177207.78125
1598,196233.3125
1599,181412.625
1600,180082.75
1601,69349.796875
1602,112812.8125
1603,82458.03125
1604,272977.65625
1605,255502.828125
1606,169892.53125
1607,170362.25
1608,214311.28125
1609,193703.671875
1610,166163
1611,147985.0625
1612,166711.21875
1613,167441.078125
1614,117928.46875
1615,84264.0703125
1616,77045.7890625
1617,87632.1171875
1618,128072.921875
1619,133815.90625
1620,156228.03125
1621,134116.515625
1622,139682.171875
1623,290246.4375
1624,215938.09375
1625,124664.46875
1626,168814.421875
1627,187388.546875
1628,273285.5625
1629,178598.828125
1630,370960.34375
1631,212369.453125
1632,241036.515625
1633,169361
1634,186684.53125
1635,181375.6875
1636,159174.859375
1637,184814.015625
1638,199164.8125
1639,182407.5
1640,261042.9375
1641,184861.453125
1642,227287.84375
1643,226716.28125
1644,228929.578125
1645,185009.140625
1646,160655.234375
1647,158551.875
1648,136703.046875
1649,140756.40625
1650,118251.8359375
1651,124663.8828125
1652,94064.2578125
1653,94674.9765625
1654,154406.421875
1655,143361.53125
1656,148096.09375
1657,155110.734375
1658,150687.421875
1659,132603.4375
1660,154552.65625
1661,473630.9375
1662,389299.96875
1663,387040.9375
1664,434741.84375
1665,321344.375
1666,316958.28125
1667,377502.125
1668,335230.46875
1669,302482.4375
1670,340235.0625
1671,265669.84375
1672,530897.0625
1673,300145.875
1674,253617.28125
1675,188705.0625
1676,194676.71875
1677,220851.203125
1678,494710.59375
1679,410668.78125
1680,330002.15625
1681,263960.4375
1682,294032.03125
1683,181093
1684,170515.984375
1685,174698.9375
1686,167591.953125
1687,167157.46875
1688,187400.75
1689,189325.859375
1690,187642.4375
1691,173613.125
1692,260680.078125
1693,167038.859375
1694,185514.453125
1695,169266.046875
1696,271556.3125
1697,171169.484375
1698,363192.75
1699,322944.78125
1700,244974.75
1701,262884.3125
1702,258275.6875
1703,259142.9375
1704,303042.125
1705,227586.96875
1706,455808.78125
1707,217362.921875
1708,216600.8125
1709,271539.6875
1710,226494.1875
1711,260967.0625
1712,237748.859375
1713,272016.53125
1714,220551.46875
1715,209193.1875
1716,188625.015625
1717,170639.625
1718,135481.5
1719,198730.90625
1720,243565.25
1721,167054.109375
1722,126952.7578125
1723,155761.78125
1724,219502.75
1725,238824.484375
1726,184929.71875
1727,166978.015625
1728,181097.265625
1729,167203.453125
1730,153432.921875
1731,121506.4453125
1732,130832.9375
1733,121280.234375
1734,129395.4140625
1735,132914.6875
1736,112377.484375
1737,336535.21875
1738,214852.9375
1739,276106.59375
1740,206882.59375
1741,187862.515625
1742,172793.5625
1743,176950.46875
1744,292612.875
1745,212116.796875
1746,218895.71875
1747,214660.140625
1748,224069.578125
1749,156964.546875
1750,140360.203125
1751,228109.765625
1752,122403.6015625
1753,143521.203125
1754,194090.765625
1755,170472.671875
1756,127543.421875
1757,123654.703125
1758,148016.015625
1759,169712.671875
1760,160244.25
1761,141012.203125
1762,173031.28125
1763,171722.296875
1764,116373.125
1765,173933.953125
1766,169320.515625
1767,215958.734375
1768,143815.015625
1769,170795.328125
1770,149536
1771,130602.6953125
1772,129093.046875
1773,136607.34375
1774,129151.65625
1775,134591.484375
1776,126282.703125
1777,114756.1484375
1778,136429.296875
1779,107522.90625
1780,169601.421875
1781,132656.234375
1782,97461.2734375
1783,139463.765625
1784,98616.765625
1785,119528.3984375
1786,151852.53125
1787,167769.5625
1788,57808.81640625
1789,99058.125
1790,80699.4921875
1791,187352.921875
1792,155868.296875
1793,134087.625
1794,146316.546875
1795,137982.34375
1796,125584.59375
1797,115951.015625
1798,124499.4375
1799,110826.96875
1800,125305.765625
1801,129485.890625
1802,139334.28125
1803,150462.875
1804,141738.421875
1805,135050
1806,110996.0625
1807,133004.40625
1808,118877.921875
1809,120858.0546875
1810,144659.5
1811,108173.375
1812,107254.734375
1813,123167.3046875
1814,97489.890625
1815,60869.0234375
1816,100866.6015625
1817,123789.1640625
1818,140002.234375
1819,119992.6171875
1820,66108.734375
1821,113748.3125
1822,155099.953125
1823,47167.5234375
1824,135707.921875
1825,142233.734375
1826,100403.9453125
1827,105753.515625
1828,140250.875
1829,112812.0625
1830,142519.28125
1831,155945.65625
1832,100848.6640625
1833,139831.15625
1834,122917.625
1835,139223.21875
1836,124594.2734375
1837,90558.2421875
1838,122337.7109375
1839,88542.2109375
1840,175454.859375
1841,142602.984375
1842,84889.2890625
1843,136131.59375
1844,134647.03125
1845,141767.625
1846,156124.984375
1847,167072.703125
1848,59579.36328125
1849,111715.90625
1850,125715.28125
1851,161002.828125
1852,128760.0859375
1853,131831.484375
1854,164813.65625
1855,155380.453125
1856,219289.359375
1857,164474.75
1858,139767.015625
1859,118940.65625
1860,152581.734375
1861,118640.5
1862,274815.28125
1863,265717.25
1864,265741
1865,319781.28125
1866,328097.6875
1867,244111.46875
1868,301318.28125
1869,210820.203125
1870,238044.703125
1871,244438.765625
1872,169488.96875
1873,237058.71875
1874,137676.84375
1875,209892.5625
1876,199013.421875
1877,217512.0625
1878,204795.53125
1879,132647.40625
1880,131458.71875
1881,242689.4375
1882,251323.34375
1883,195026.390625
1884,209702.34375
1885,257735.953125
1886,299165.34375
1887,204683.75
1888,275750.84375
1889,162335.109375
1890,131669.296875
1891,141606.25
1892,106536.4921875
1893,126206.7734375
1894,127683.2890625
1895,146188.078125
1896,128041.3828125
1897,113120.9921875
1898,107843.9453125
1899,147301.015625
1900,134834.21875
1901,172216.171875
1902,142043.828125
1903,202022.3125
1904,133683.84375
1905,185547.640625
1906,162571.234375
1907,206708.4375
1908,113172.515625
1909,129191.390625
1910,122062.4609375
1911,199946.9375
1912,274276.96875
1913,136957.828125
1914,58952.3046875
1915,341142.5625
1916,62115.01953125
1917,264867.71875
1918,138327.0625
1919,161119.140625
1920,154797.671875
1921,426953.71875
1922,320644.90625
1923,209229.515625
1924,210072.6875
1925,215432.546875
1926,400059.21875
1927,136884.6875
1928,162058.859375
1929,124673.0703125
1930,131686.234375
1931,138415.828125
1932,142267.5625
1933,169465.890625
1934,182825.5625
1935,175139.484375
1936,187603.453125
1937,184585.421875
1938,174233.65625
1939,245978
1940,191415.328125
1941,177230.25
1942,188280.921875
1943,200179.65625
1944,319590.21875
1945,384556.1875
1946,149967.21875
1947,328335.9375
1948,167594.453125
1949,241549.359375
1950,180681.078125
1951,269538.5625
1952,221564.53125
1953,167997.984375
1954,188720.234375
1955,133816.9375
1956,275688.8125
1957,160266.96875
1958,316175.03125
1959,141658.484375
1960,106565.3046875
1961,117896.0703125
1962,89681.7734375
1963,101693.7421875
1964,109917.3984375
1965,146849.578125
1966,143426.390625
1967,291198.875
1968,466719.90625
1969,408604.8125
1970,458722.1875
1971,437955.09375
1972,373379.90625
1973,258888.015625
1974,324072.5625
1975,434994.25
1976,274046.4375
1977,351105
1978,377969.15625
1979,325375.875
1980,194528
1981,344212.40625
1982,240086.203125
1983,208270.296875
1984,167016.53125
1985,215933.609375
1986,210980.625
1987,173243.921875
1988,178390.03125
1989,189842.875
1990,216545.5
1991,241506.8125
1992,211811.328125
1993,167392.140625
1994,245785.984375
1995,182406.96875
1996,253070.578125
1997,315922.40625
1998,327333.34375
1999,261180.171875
2000,308367.125
2001,256567.59375
2002,240406.1875
2003,260547.3125
2004,269228.40625
2005,221850.84375
2006,235998.953125
2007,254605.65625
2008,213241.828125
2009,191658.734375
2010,191762.484375
2011,139509.96875
2012,177834.921875
2013,185198.453125
2014,188085.78125
2015,200262.96875
2016,198957.40625
2017,202984.84375
2018,119194.828125
2019,133530.984375
2020,114457.9609375
2021,111340.046875
2022,180451.046875
2023,142777.796875
2024,240527.28125
2025,368409.53125
2026,178352.359375
2027,154903.453125
2028,148789.46875
2029,173028.390625
2030,274849.5625
2031,245220.84375
2032,273098.40625
2033,268872.875
2034,158715.515625
2035,211047.859375
2036,179537.546875
2037,186845.375
2038,280812.375
2039,207755.609375
2040,342741.4375
2041,272871.0625
2042,195686.25
2043,170171.40625
2044,162700.078125
2045,211022.453125
2046,135206.3125
2047,151125.734375
2048,137623.78125
2049,136050.140625
2050,179077.890625
