"Id","SalePrice"
1461,126109.480592334
1462,168694.450217937
1463,157734.112592755
1464,179747.355861213
1465,218955.741259396
1466,174693.588395745
1467,166233.4408404
1468,169001.242461885
1469,196133.501864823
1470,114665.997350767
1471,203650.874352367
1472,140980.359521489
1473,126187.18532381
1474,173942.74493122
1475,160370.872131251
1476,305420.51248922
1477,239956.167111408
1478,273845.457846883
1479,260636.336895772
1480,335411.846195035
1481,264175.615853048
1482,223042.481250075
1483,183077.126629546
1484,193637.635522303
1485,191177.682000093
1486,207757.919632451
1487,270857.105591661
1488,242346.947629899
1489,197427.962396102
1490,190289.141312262
1491,205267.925540428
1492,128991.8742512
1493,177601.181769898
1494,260692.594558304
1495,259246.878328877
1496,210018.100093738
1497,206239.795624888
1498,187392.644667861
1499,187414.674656986
1500,169688.432509991
1501,180685.243644993
1502,182577.480777629
1503,236653.740446288
1504,232550.413929617
1505,210238.650489573
1506,196358.279606317
1507,213615.527344151
1508,189872.769718536
1509,174720.419517256
1510,149715.104007581
1511,148759.856135105
1512,166795.6808208
1513,177832.358783175
1514,155774.821169248
1515,197037.010849512
1516,173048.815385349
1517,158863.840230629
1518,166976.434054216
1519,209809.996552581
1520,137125.00618407
1521,140080.187951583
1522,181197.18884914
1523,119463.348976896
1524,139335.780476557
1525,129119.272170756
1526,129765.163258701
1527,115264.414815505
1528,153535.460424506
1529,147027.955143386
1530,176077.971968102
1531,135646.103288321
1532,118729.554896686
1533,159091.721028795
1534,162434.235998425
1535,154774.262564165
1536,138412.108166663
1537,73240.9350557034
1538,214154.84023932
1539,240049.426832829
1540,168218.598001963
1541,169446.571862792
1542,149893.72830792
1543,207735.248901417
1544,104375.472580661
1545,147456.258446324
1546,158895.320966824
1547,146666.867900127
1548,159071.493807884
1549,133371.490416566
1550,154707.622238524
1551,153077.229908648
1552,148743.191909242
1553,165329.361334854
1554,154111.039460574
1555,159303.498183295
1556,152826.93567585
1557,150277.671404614
1558,140573.640001276
1559,127331.176803155
1560,158566.97588325
1561,154466.366815492
1562,129229.202618804
1563,124088.927085962
1564,156034.184891884
1565,148531.157058033
1566,205354.716732728
1567,107469.65097513
1568,194678.066497673
1569,120174.602513949
1570,152634.094946867
1571,126286.248658553
1572,138594.880554282
1573,211070.533068832
1574,152133.974831395
1575,207532.237015306
1576,210198.288374442
1577,197517.541334746
1578,167540.661125543
1579,136512.989655202
1580,196715.174752391
1581,137982.653684974
1582,133102.438514909
1583,260520.748297328
1584,222495.13856605
1585,161102.566954885
1586,69048.0332470246
1587,123573.933389791
1588,139689.17512122
1589,128137.000325997
1590,152884.68051818
1591,100834.953042522
1592,150085.060833182
1593,150834.807738461
1594,143811.702311732
1595,141014.789956519
1596,216847.153211349
1597,176807.718386293
1598,194716.652843714
1599,207257.161211804
1600,214813.873504894
1601,51602.2962400826
1602,148033.447401381
1603,120093.316081544
1604,235739.100248979
1605,244211.85315087
1606,174609.958286222
1607,205882.514095672
1608,211454.025237324
1609,196980.25111987
1610,145080.676526486
1611,149069.523927781
1612,163003.732976317
1613,155075.386783526
1614,127843.807008854
1615,98879.5657839986
1616,98835.50580575
1617,107576.270921483
1618,124494.272366598
1619,135088.606452154
1620,187413.631147369
1621,142066.832021102
1622,143429.549464919
1623,242210.132287165
1624,196001.826833322
1625,144110.585395225
1626,178070.2803291
1627,176183.287279806
1628,255126.919973889
1629,189646.14534604
1630,273955.010717519
1631,217042.526975644
1632,238691.259675043
1633,187386.216415054
1634,183489.612546675
1635,173602.111163509
1636,170294.136132561
1637,169505.212041232
1638,212705.039351132
1639,186362.190362478
1640,236316.549790738
1641,184794.987000952
1642,222585.474987844
1643,234480.382538955
1644,231226.978560239
1645,167935.902337393
1646,163299.634507882
1647,185467.794212654
1648,147101.4243438
1649,132687.339847407
1650,113895.354399171
1651,113773.688777416
1652,141004.892918468
